306.195	0
236.099	0.0971375
232.89	0.194275
374.023	0.291412
215.987	0.38855
386.92	0.485687
558.259	0.582825
156.709	0.679962
1098.47	0.7771
1215.47	0.874237
4763.3	0.971375
3612.01	1.06851
241.886	1.16565
846.176	1.26279
528.911	1.35992
220.34	1.45706
453.431	1.5542
152.295	1.65134
266.64	1.74847
258.011	1.84561
96.1049	1.94275
238.218	2.03989
126.784	2.13702
144.808	2.23416
177.344	2.3313
71.6437	2.42844
156.643	2.52557
110.045	2.62271
94.1182	2.71985
135.356	2.81699
65.1002	2.91412
112.858	3.01126
97.0884	3.1084
68.489	3.20554
108.28	3.30267
62.2725	3.39981
85.5013	3.49695
86.3175	3.59409
54.848	3.69122
88.811	3.78836
60.0472	3.8855
67.0955	3.98264
77.0012	4.07977
47.6725	4.17691
73.9333	4.27405
57.7036	4.37119
54.3395	4.46832
68.7523	4.56546
43.9771	4.6626
62.1754	4.75974
55.0985	4.85687
45.5173	4.95401
61.3522	5.05115
42.0136	5.14828
52.7406	5.24542
52.2426	5.34256
39.578	5.4397
54.6767	5.53683
40.7921	5.63397
45.1657	5.73111
49.1895	5.82825
35.7527	5.92538
48.658	6.02252
39.7864	6.11966
39.1606	6.2168
46.004	6.31393
33.4056	6.41107
43.2645	6.50821
38.7361	6.60535
34.5207	6.70248
42.753	6.79962
32.0064	6.89676
38.4871	6.9939
37.5266	7.09103
31.07	7.18817
39.5026	7.28531
31.1415	7.38245
34.3295	7.47958
36.1218	7.57672
28.6254	7.67386
36.3176	7.771
30.5163	7.86813
30.7992	7.96527
34.5284	8.06241
26.9837	8.15955
33.2606	8.25668
29.9388	8.35382
27.897	8.45096
32.7767	8.5481
25.9305	8.64523
30.3919	8.74237
29.2951	8.83951
25.6065	8.93665
30.91	9.03378
25.2619	9.13092
27.7675	9.22806
28.5265	9.3252
23.8846	9.42233
28.9788	9.51947
24.8044	9.61661
25.4368	9.71375
27.6118	9.81088
22.658	9.90802
27.0369	10.0052
24.4246	10.1023
23.4382	10.1994
26.5546	10.2966
21.8282	10.3937
25.1393	10.4908
24.0295	10.588
21.7936	10.6851
25.3749	10.7823
21.2846	10.8794
23.3393	10.9765
23.5611	11.0737
20.5034	11.1708
24.1039	11.2679
20.9193	11.3651
21.6865	11.4622
22.9888	11.5594
19.5434	11.6565
22.7796	11.7536
20.6388	11.8508
20.2229	11.9479
22.303	12.045
18.8663	12.1422
21.4437	12.2393
20.3702	12.3365
18.979	12.4336
21.5099	12.5307
18.4089	12.6279
20.1397	12.725
20.0618	12.8221
17.97	12.9193
20.6268	13.0164
18.1014	13.1136
18.9095	13.2107
19.6816	13.3078
17.1927	13.405
19.679	13.5021
17.8772	13.5992
17.791	13.6964
19.2141	13.7935
16.6252	13.8907
18.6973	13.9878
17.6793	14.0849
16.8149	14.1821
18.6574	14.2792
16.2306	14.3763
17.7152	14.4735
17.4633	14.5706
16.0008	14.6678
18.0199	14.7649
15.9628	14.862
16.7671	14.9592
17.199	15.0563
15.3551	15.1534
17.3178	15.2506
15.7733	15.3477
15.8856	15.4449
16.8686	15.542
14.8695	15.6391
16.5734	15.7363
15.6176	15.8334
15.0983	15.9305
16.4654	16.0277
14.5227	16.1248
15.8124	16.222
15.4582	16.3191
14.4259	16.4162
15.992	16.5134
14.2837	16.6105
15.0626	16.7076
15.2675	16.8048
13.8789	16.9019
15.4585	16.9991
14.1172	17.0962
14.3513	17.1933
15.0272	17.2905
13.4566	17.3876
14.8805	17.4847
13.9879	17.5819
13.703	17.679
14.7281	17.7762
13.1473	17.8733
14.278	17.9704
13.8646	18.0676
13.1373	18.1647
14.369	18.2618
12.9304	18.359
13.6731	18.4561
13.7224	18.5533
12.6667	18.6504
13.9556	18.7475
12.7798	18.8447
13.0886	18.9418
13.5434	19.0389
12.2947	19.1361
13.4988	19.2332
12.6678	19.3304
12.5459	19.4275
13.3174	19.5246
12.0158	19.6218
13.0137	19.7189
12.5681	19.816
12.0633	19.9132
13.0406	20.0103
11.8165	20.1075
12.5181	20.2046
12.4586	20.3017
11.6534	20.3989
12.7154	20.496
11.6775	20.5931
12.0308	20.6903
12.3226	20.7874
11.3223	20.8846
12.3492	20.9817
11.577	21.0788
11.5707	21.176
12.1491	21.2731
11.0685	21.3702
11.9534	21.4674
11.4931	21.5645
11.154	21.6617
11.933	21.7588
10.8836	21.8559
11.5422	21.9531
11.4062	22.0502
10.7934	22.1473
11.6741	22.2445
10.7535	22.3416
11.1314	22.4388
11.3009	22.5359
10.4963	22.633
11.3773	22.7302
10.6609	22.8273
10.7371	22.9244
11.166	23.0216
10.2638	23.1187
11.051	23.2159
10.5877	23.313
10.3741	23.4101
10.9954	23.5073
10.0911	23.6044
10.7065	23.7015
10.5166	23.7987
10.0544	23.8958
10.7874	23.993
9.96799	24.0901
10.357	24.1872
10.4334	24.2844
9.78591	24.3815
10.5447	24.4786
9.88102	24.5758
10.0162	24.6729
10.3273	24.7701
9.5717	24.8672
10.2734	24.9643
9.81499	25.0615
9.69754	25.1586
10.1914	25.2557
9.40945	25.3529
9.98251	25.45
9.75503	25.5471
9.41216	25.6443
10.0231	25.7414
9.29214	25.8386
9.68288	25.9357
9.688	26.0328
9.16829	26.13
9.82327	26.2271
9.20922	26.3242
9.38642	26.4214
9.60354	26.5185
8.97004	26.6157
9.59623	26.7128
9.14812	26.8099
9.10489	26.9071
9.49457	27.0042
8.81704	27.1013
9.349	27.1985
9.09594	27.2956
8.84881	27.3928
9.35749	27.4899
8.70463	27.587
9.09059	27.6842
9.04077	27.7813
8.62628	27.8784
9.19204	27.9756
8.62472	28.0727
8.83121	28.1699
8.97277	28.267
8.44215	28.3641
9.00102	28.4613
8.56697	28.5584
8.58128	28.6555
8.88478	28.7527
8.29743	28.8498
8.78984	28.947
8.52022	29.0441
8.35047	29.1412
8.77259	29.2384
8.18931	29.3355
8.5659	29.4326
8.47375	29.5298
8.14669	29.6269
8.63501	29.7241
8.11172	29.8212
8.33792	29.9183
8.41831	30.0155
7.97518	30.1126
8.47363	30.2097
8.05621	30.3069
8.11512	30.404
8.34678	30.5012
7.83798	30.5983
8.29252	30.6954
8.0132	30.7926
7.90636	30.8897
8.25458	30.9868
7.73373	31.084
8.09769	31.1811
7.97309	31.2783
7.7192	31.3754
8.13979	31.4725
7.658	31.5697
7.89658	31.6668
7.92723	31.7639
7.5591	31.8611
8.00302	31.9582
7.60398	32.0554
7.69732	32.1525
7.86869	32.2496
7.42882	32.3468
7.8472	32.4439
7.56348	32.541
7.50795	32.6382
7.79265	32.7353
7.32813	32.8325
7.67718	32.9296
7.52796	33.0267
7.33566	33.1239
7.69662	33.221
7.25396	33.3181
7.49926	33.4153
7.48941	33.5124
7.18595	33.6096
7.58042	33.7067
7.20091	33.8038
7.32057	33.901
7.44114	33.9981
7.0621	34.0952
7.44604	34.1924
7.16204	34.2895
7.14841	34.3867
7.3782	34.4838
6.96475	34.5809
7.29733	34.6781
7.12978	34.7752
6.98951	34.8723
7.29769	34.9695
6.89197	35.0666
7.13957	35.1638
7.09677	35.2609
6.84935	35.358
7.1988	35.4552
6.83954	35.5523
6.97899	35.6494
7.05661	35.7466
6.73152	35.8437
7.08272	35.9409
6.80165	36.038
6.82219	36.1351
7.00433	36.2323
6.63736	36.3294
6.95241	36.4265
6.77164	36.5237
6.67545	36.6208
6.93672	36.718
6.56585	36.8151
6.81228	36.9122
6.74279	37.0094
6.5441	37.1065
6.85246	37.2036
6.51382	37.3008
6.66776	37.3979
6.70902	37.4951
6.43195	37.5922
6.75206	37.6893
6.47645	37.7865
6.52476	37.8836
6.66541	37.9807
6.34087	38.0779
6.63774	38.175
6.44792	38.2722
6.3891	38.3693
6.60855	38.4664
6.27059	38.5636
6.51313	38.6607
6.42214	38.7578
6.26594	38.855
6.53669	38.9521
6.21883	39.0493
6.38291	39.1464
6.39339	39.2435
6.15919	39.3407
6.44981	39.4378
6.18166	39.5349
6.25236	39.6321
6.35683	39.7292
6.07111	39.8264
6.34944	39.9235
6.15403	40.0206
6.12687	40.1178
6.30894	40.2149
6.00205	40.312
6.23854	40.4092
6.13046	40.5063
6.01135	40.6035
6.24764	40.7006
5.95049	40.7977
6.12112	40.8949
6.1056	40.992
5.90975	41.0891
6.17242	41.1863
5.91329	41.2834
6.00187	41.3806
6.07477	41.4777
5.82461	41.5748
6.08429	41.672
5.88613	41.7691
5.88573	41.8662
6.03435	41.9634
5.75679	42.0605
5.98555	42.1577
5.8641	42.2548
5.77737	42.3519
5.98204	42.4491
5.70542	42.5462
5.87962	42.6433
5.84222	42.7405
5.68071	42.8376
5.91694	42.9348
5.66805	43.0319
5.77067	43.129
5.816	43.2262
5.59847	43.3233
5.83954	43.4204
5.64103	43.5176
5.66317	43.6147
5.78182	43.7119
5.53193	43.809
5.75164	43.9061
5.61999	44.0033
5.56154	44.1004
5.73718	44.1975
5.48076	44.2947
5.65608	44.3918
5.60036	44.489
5.46961	44.5861
5.68085	44.6832
5.44314	44.7804
5.55652	44.8775
5.57784	44.9746
5.39024	45.0718
5.61292	45.1689
5.41602	45.2661
5.45703	45.3632
5.54885	45.4603
5.32503	45.5575
5.53468	45.6546
5.39556	45.7517
5.36174	45.8489
5.51074	45.946
5.27411	46.0432
5.44849	46.1403
5.37757	46.2374
5.27437	46.3346
5.46203	46.4317
5.2362	46.5288
5.35753	46.626
5.35799	46.7231
5.19786	46.8203
5.40244	46.9174
5.20882	47.0145
5.26549	47.1117
5.33328	47.2088
5.13403	47.3059
5.33284	47.4031
5.18861	47.5002
5.17619	47.5974
5.30074	47.6945
5.08341	47.7916
5.25515	47.8888
5.17177	47.9859
5.09322	48.083
5.25866	48.1802
5.04522	48.2773
5.17209	48.3745
5.15448	48.4716
5.01954	48.5687
5.20644	48.6659
5.01747	48.763
5.08698	48.8601
5.13331	48.9573
4.95715	49.0544
5.14458	49.1516
4.99726	49.2487
5.00336	49.3458
5.10549	49.443
4.90692	49.5401
5.07459	49.6372
4.98116	49.7344
4.92463	49.8315
5.06915	49.9286
4.86847	50.0258
4.9988	50.1229
4.96563	50.2201
4.85376	50.3172
5.02345	50.4143
4.84027	50.5115
4.92015	50.6086
4.94734	50.7057
4.79287	50.8029
4.96853	50.9
4.81987	50.9972
4.8419	51.0943
4.92351	51.1914
4.74311	51.2886
4.90554	51.3857
4.8042	51.4828
4.76729	51.58
4.89217	51.6771
4.70445	51.7743
4.83645	51.8714
4.78998	51.9685
4.6992	52.0657
4.85221	52.1628
4.67577	52.2599
4.76384	52.3571
4.77401	52.4542
4.63988	52.5514
4.80353	52.6485
4.65504	52.7456
4.69068	52.8428
4.75355	52.9399
4.59067	53.037
4.74691	53.1342
4.63954	53.2313
4.62004	53.3285
4.72652	53.4256
4.55186	53.5227
4.68398	53.6199
4.62624	53.717
4.55473	53.8141
4.69164	53.9113
4.52271	54.0084
4.61701	54.1056
4.61212	54.2027
4.49703	54.2998
4.64854	54.397
4.50155	54.4941
4.5487	54.5912
4.59448	54.6884
4.44845	54.7855
4.59772	54.8827
4.48601	54.9798
4.4819	55.0769
4.57117	55.1741
4.40957	55.2712
4.54049	55.3683
4.47332	55.4655
4.41934	55.5626
4.54077	55.6598
4.37996	55.7569
4.4788	55.854
4.46065	55.9512
4.36331	56.0483
4.50268	56.1454
4.35831	56.2426
4.41508	56.3397
4.44534	56.4369
4.31546	56.534
4.45714	56.6311
4.34257	56.7283
4.352	56.8254
4.42522	56.9225
4.27658	57.0197
4.40516	57.1168
4.33024	57.214
4.29216	57.3111
4.39876	57.4082
4.24655	57.5054
4.34841	57.6025
4.31865	57.6996
4.23786	57.7968
4.36516	57.8939
4.22437	57.9911
4.28906	58.0882
4.30526	58.1853
4.19082	58.2825
4.32442	58.3796
4.20831	58.4767
4.22958	58.5739
4.28787	58.671
4.15203	58.7682
4.27728	58.8653
4.19612	58.9624
4.17243	59.0596
4.26486	59.1567
4.12163	59.2538
4.22516	59.351
4.18533	59.4481
4.11989	59.5453
4.23528	59.6424
4.09891	59.7395
4.16996	59.8367
4.17348	59.9338
4.07374	60.0309
4.19891	60.1281
4.08244	60.2252
4.11395	60.3224
4.15841	60.4195
4.03514	60.5166
4.15624	60.6138
4.07021	60.7109
4.05947	60.808
4.13842	60.9052
4.00443	61.0023
4.10844	61.0995
4.05996	61.1966
4.00872	61.2937
4.11243	61.3909
3.98118	61.488
4.05719	61.5851
4.04933	61.6823
3.96355	61.7794
4.08002	61.8766
3.96423	61.9737
4.00453	62.0708
4.03621	62.168
3.92521	62.2651
4.04148	62.3622
3.95183	62.4594
3.95267	62.5565
4.01885	62.6537
3.89427	62.7508
3.99772	62.8479
3.94189	62.9451
3.90376	63.0422
3.99605	63.1393
3.87052	63.2365
3.9502	63.3336
3.93222	63.4308
3.85963	63.5279
3.96724	63.625
3.85304	63.7222
3.90078	63.8193
3.92072	63.9164
3.82165	64.0136
3.93249	64.1107
3.84036	64.2079
3.85152	64.305
3.90563	64.4021
3.79054	64.4993
3.89252	64.5964
3.83056	64.6935
3.80446	64.7907
3.88567	64.8878
3.76632	64.985
3.84855	65.0821
3.82159	65.1792
3.76144	65.2764
3.86011	65.3735
3.74832	65.4706
3.80225	65.5678
3.81142	65.6649
3.72391	65.7621
3.82885	65.8592
3.73526	65.9563
3.75552	66.0535
3.79829	66.1506
3.69271	66.2477
3.7924	66.3449
3.72545	66.442
3.71033	66.5392
3.78083	66.6363
3.66807	66.7334
3.7518	66.8306
3.71697	66.9277
3.6685	67.0248
3.75821	67.122
3.64953	67.2191
3.7085	67.3163
3.70787	67.4134
3.63149	67.5105
3.73017	67.6077
3.63604	67.7048
3.66427	67.8019
3.6964	67.8991
3.60029	67.9962
3.69701	68.0934
3.62609	68.1905
3.62096	68.2876
3.68115	68.3848
3.57528	68.4819
3.65958	68.579
3.61792	68.6762
3.58036	68.7733
3.66118	68.8705
3.55622	68.9676
3.61917	69.0647
3.60966	69.1619
3.54396	69.259
3.63607	69.3561
