# This is not computed as standard, but you can recreate it by adding an inv transform for the original Database
# and picking the correct `computeAmplitudes()` routine by manipulating relevant flags.
# This file is for demonstration, please do not delete.
0	0
-0.0025	0.01
-0.0025	0.02
-0.0025	0.03
-0.0024	0.04
-0.0024	0.05
-0.0023	0.06
-0.0023	0.07
-0.0024	0.08
-0.0024	0.09
-0.0023	0.1
-0.0023	0.11
-0.0023	0.12
-0.0023	0.13
-0.0021	0.14
-0.002	0.15
-0.002	0.16
-0.0022	0.17
-0.0023	0.18
-0.0023	0.19
-0.0022	0.2
-0.0021	0.21
-0.002	0.22
-0.0019	0.23
-0.002	0.24
-0.0021	0.25
-0.0022	0.26
-0.0021	0.27
-0.0018	0.28
-0.0015	0.29
-0.0013	0.3
-0.0016	0.31
-0.0024	0.32
-0.0028	0.33
-0.0024	0.34
-0.0017	0.35
-0.0014	0.36
-0.0014	0.37
-0.0013	0.38
-0.002	0.39
-0.003	0.4
-0.003	0.41
-0.002	0.42
-0.0012	0.43
-0.0017	0.44
-0.0025	0.45
-0.0016	0.46
-0.0003	0.47
-0.0007	0.48
-0.0021	0.49
-0.0027	0.5
-0.0017	0.51
-0.0015	0.52
-0.002	0.53
-0.0009	0.54
-0.0001	0.55
-0.0006	0.56
-0.0018	0.57
-0.0017	0.58
-0.0005	0.59
-0.0007	0.6
-0.0011	0.61
-0.001	0.62
-0.0012	0.63
-0.002	0.64
-0.0023	0.65
-0.0019	0.66
-0.001	0.67
-0.0005	0.68
-0.0011	0.69
-0.0017	0.7
-0.0003	0.71
0.0013	0.72
0.0012	0.73
-0.0005	0.74
-0.0013	0.75
-0.0005	0.76
0.0009	0.77
0.001	0.78
0.0017	0.79
0.0027	0.8
0.0019	0.81
-0.0006	0.82
-0.0026	0.83
-0.0017	0.84
-0.0009	0.85
-0.0023	0.86
-0.0019	0.87
0.0019	0.88
0.0067	0.89
0.0049	0.9
-0.0034	0.91
-0.008	0.92
-0.0056	0.93
-0.0001	0.94
0.0013	0.95
-0.0046	0.96
-0.008	0.97
0.0011	0.98
0.0135	0.99
0.0128	1
1.5439e-16	1.01
-0.0095	1.02
-0.0038	1.03
0.007	1.04
0.0079	1.05
0.0053	1.06
0.0087	1.07
0.0087	1.08
-0.001	1.09
-0.0072	1.1
-0.0003	1.11
0.0122	1.12
